"Sample","Glikoliz","TCA_Dongusu","Lipid_Sentezi","Nukleotit","Cancer"
"TCGA-61-1737-01A",3.95097840521615,3.8301162448566,3.67670876352439,3.73479109068184,"OV"
"TCGA-29-1701-01A",3.82697690935227,3.76501856505772,3.58871772740692,3.58621914532649,"OV"
"TCGA-24-1470-01A",3.89962974928613,3.7982832789302,3.61523438479325,3.65907176994956,"OV"
"TCGA-09-2054-01A",3.8136132113567,3.66088127402603,3.58577540367112,3.51246315570619,"OV"
"TCGA-24-1558-01A",3.91298968598699,3.84359626744902,3.6669781020762,3.63858830791808,"OV"
"TCGA-24-2035-01A",3.80467704859029,3.66447944992233,3.63828235489304,3.46875331384918,"OV"
"TCGA-24-1923-01A",3.76064368070151,3.63570174006095,3.4097530377731,3.41270398914259,"OV"
"TCGA-24-1463-01A",4.00618874503435,3.84557597203796,3.83013426737059,3.74346608505058,"OV"
"TCGA-13-1404-01A",3.79537289710793,3.71158558772969,3.57858762399761,3.57343799372604,"OV"
"TCGA-04-1338-01A",3.72564536361776,3.56243744899713,3.36544783433918,3.36130305459385,"OV"
"TCGA-61-1918-01A",3.85997211873566,3.75843533368986,3.56711564121217,3.49700767790352,"OV"
"TCGA-57-1993-01A",3.88430030280749,3.77105457100304,3.65467865249711,3.59136788543648,"OV"
"TCGA-29-1705-02A",3.94280015592078,3.75114924378955,3.70490197252336,3.52292652794032,"OV"
"TCGA-25-1313-01A",3.88998251103001,3.78106069512489,3.55825986188225,3.48407979728069,"OV"
"TCGA-VG-A8LO-01A",3.94046888340369,3.85937993008202,3.51856379935089,3.60562555525793,"OV"
"TCGA-24-2027-01A",3.89046946243426,3.79752576793264,3.64156967995632,3.67740244936956,"OV"
"TCGA-25-2400-01A",3.93524366435286,3.79256227739418,3.60328272148321,3.61366781070185,"OV"
"TCGA-24-1435-01A",3.92369554864347,3.74394894014182,3.60816534986003,3.63295888549072,"OV"
"TCGA-29-2427-01A",3.8044473341708,3.6988839267674,3.44736669704874,3.45479046642393,"OV"
"TCGA-04-1536-01A",3.84863793918292,3.70679185166256,3.40061363162636,3.53028222233951,"OV"
"TCGA-24-2019-01A",4.01769036927435,3.87899779646873,3.67048850447723,3.77337670527359,"OV"
"TCGA-29-1784-01A",3.93817777444445,3.80239487163644,3.56746455414398,3.61785216877961,"OV"
"TCGA-24-2036-01A",3.87330949717149,3.81342691701322,3.66287647690686,3.68161544180575,"OV"
"TCGA-24-1546-01A",3.95409517836619,3.7762206534452,3.7234853121431,3.49042315416332,"OV"
"TCGA-29-1705-01A",3.97884232889388,3.81777869214093,3.66514911990725,3.65202891688834,"OV"
"TCGA-04-1514-01A",3.90573761337238,3.75827671909682,3.612225962232,3.65068515573221,"OV"
"TCGA-59-A5PD-01A",3.95497004540187,3.84896010888157,3.63714712586847,3.73474300280295,"OV"
"TCGA-61-1736-01B",3.93146705718119,3.80521119668714,3.58747499230468,3.65596474780182,"OV"
"TCGA-31-1956-01A",3.88799687057633,3.71414301750117,3.55009400811454,3.571145884959,"OV"
"TCGA-09-2053-01C",3.90352405626604,3.7410676233414,3.49572216551335,3.54218998040756,"OV"
"TCGA-13-1510-01A",3.9744270089963,3.77203669792316,3.61453087688823,3.60305053211739,"OV"
"TCGA-24-0982-01A",3.82304750843924,3.70083297817533,3.40201797512383,3.46842609104693,"OV"
"TCGA-59-2348-01A",3.95317991951627,3.7973550304806,3.69711926290861,3.60120148273444,"OV"
"TCGA-24-1553-01A",3.90647781660429,3.77428522068888,3.48887811953914,3.49359459544783,"OV"
"TCGA-36-1580-01A",3.974408658632,3.76351031239731,3.65106268975839,3.51255051685431,"OV"
"TCGA-13-1495-01A",3.93866181094539,3.77633154885658,3.44368759230601,3.60502975326854,"OV"
"TCGA-24-1603-01A",3.99009890343677,3.85787000892489,3.6420463036935,3.69090469926554,"OV"
"TCGA-WR-A838-01A",3.91345409039457,3.76365881183149,3.6072196211824,3.63462273747427,"OV"
"TCGA-31-1953-01A",3.97318881415969,3.83425249042776,3.62073554812539,3.63419770212832,"OV"
"TCGA-OY-A56P-01A",3.96150496935601,3.79551491649965,3.64240563900736,3.63856671495837,"OV"
"TCGA-13-0766-01A",3.78744444157752,3.57733760075312,3.36914810615396,3.38687596698149,"OV"
"TCGA-24-0966-01A",3.91448406280835,3.80094500679248,3.40557070399543,3.50988742312671,"OV"
"TCGA-09-1673-01A",3.87560076222013,3.70620136223505,3.65701780642043,3.60775583244745,"OV"
"TCGA-61-1743-01A",3.96044369558929,3.83473231230046,3.63880917069081,3.63530224880346,"OV"
"TCGA-04-1350-01A",3.92926471711768,3.69236757946441,3.35487542747242,3.48057278700761,"OV"
"TCGA-13-0913-01A",3.95506334845989,3.88169205111565,3.51251265070661,3.65470819511367,"OV"
"TCGA-13-0913-02A",3.73097216825809,3.5391782963418,3.17669397617484,3.32029059806486,"OV"
"TCGA-24-2298-01A",4.0187066121129,3.86951453532951,3.60651208423086,3.59912652779286,"OV"
"TCGA-61-2008-01A",3.95133863048412,3.7588311755915,3.5942751984994,3.56994657643281,"OV"
"TCGA-29-1691-01A",3.89504673249087,3.83766790987617,3.76048201241635,3.72025676182213,"OV"
"TCGA-61-2098-01A",3.96964095855453,3.81332662947184,3.7197403351713,3.68179948122501,"OV"
"TCGA-04-1356-01A",3.91249560760704,3.77936143159819,3.48463504746371,3.61188893120166,"OV"
"TCGA-24-0975-01A",3.96682903265207,3.75699098451618,3.77864490186282,3.55109211208105,"OV"
"TCGA-61-2003-01A",3.9216316426727,3.77708587277304,3.61407588239874,3.5954379204668,"OV"
"TCGA-23-1107-01A",3.846404893772,3.64570200931544,3.44072959115968,3.43275483482216,"OV"
"TCGA-24-2026-01A",3.93621862864283,3.81335352469887,3.65088784528528,3.59610370871715,"OV"
"TCGA-25-2398-01A",3.87810985138532,3.6862925028945,3.52918056506411,3.50906940744495,"OV"
"TCGA-24-1844-01A",3.90661548079412,3.83952224715154,3.60581480220642,3.59902998435128,"OV"
"TCGA-23-1021-01B",3.84872049374494,3.69010566321677,3.28549136629602,3.36512935235137,"OV"
"TCGA-25-1315-01A",3.98058561228586,3.83168310552413,3.60909008215444,3.65873761917196,"OV"
"TCGA-09-1665-01B",3.89426488481833,3.78077849878865,3.50948834142805,3.5821387974395,"OV"
"TCGA-29-1693-01A",3.88537245618876,3.79088392896081,3.66795362010698,3.54626763107447,"OV"
"TCGA-61-2113-01A",3.97645499640716,3.79039069058949,3.67161459245995,3.63620604839937,"OV"
"TCGA-59-2355-01A",3.90065497260457,3.77138339024209,3.57645230628039,3.51852522330904,"OV"
"TCGA-30-1891-01A",3.95797350250408,3.69692388642833,3.5697426745332,3.54304409012191,"OV"
"TCGA-24-1551-01A",3.94849434812643,3.82072259495981,3.57352954902081,3.6289137986222,"OV"
"TCGA-10-0931-01A",4.0043391083935,3.82543661588907,3.55459788026417,3.59930856291235,"OV"
"TCGA-25-1625-01A",3.96328185952249,3.86671772770657,3.6643164655991,3.59615013562854,"OV"
"TCGA-30-1866-01A",3.79816962883449,3.69855441295737,3.41757010807851,3.47948312338486,"OV"
"TCGA-30-1855-01A",3.99625621332526,3.86409374399527,3.77252131484211,3.70064126932588,"OV"
"TCGA-24-1545-01A",3.93052765596287,3.84583230203024,3.71075587292529,3.58408307185287,"OV"
"TCGA-24-1474-01A",3.89216857656134,3.85035334420405,3.76862948479464,3.7448391491284,"OV"
"TCGA-13-0884-01B",3.8088518830818,3.66940195882853,3.36932580057663,3.4947055064926,"OV"
"TCGA-24-1417-01A",3.9157533373343,3.78130143836632,3.66799787521549,3.65590104817794,"OV"
"TCGA-13-1498-01A",3.9630250230667,3.75950005902282,3.54707981449825,3.6211494622868,"OV"
"TCGA-30-1857-01A",3.89787449378185,3.71692161177777,3.62415636101239,3.55982937810436,"OV"
"TCGA-13-0765-01A",4.04683431741295,3.84154737730926,3.53123044322739,3.5322350863393,"OV"
"TCGA-09-1667-01C",3.91711905322985,3.7538207466278,3.62585516346681,3.61234300925161,"OV"
"TCGA-29-1783-01A",3.90985714353191,3.77327599015255,3.58172650417374,3.5570804093907,"OV"
"TCGA-57-1582-01A",3.92378300244089,3.79624438966273,3.65992123151077,3.63425912991774,"OV"
"TCGA-36-1570-01A",3.90587188932713,3.88453324135804,3.62272370282253,3.68759357843649,"OV"
"TCGA-29-1763-01A",3.94567815880429,3.78241292103654,3.67267542175734,3.58402264816723,"OV"
"TCGA-23-1809-01A",3.98881411758769,3.83097442997652,3.63645464788111,3.72926261959727,"OV"
"TCGA-24-1842-01A",4.01233227437073,3.84770532986218,3.62018462388754,3.66324851154232,"OV"
"TCGA-25-1634-01A",3.84110645202673,3.74470492493881,3.43819121114051,3.51086858297159,"OV"
"TCGA-25-1312-01A",3.89986838140546,3.74971512185583,3.53557295274137,3.58324012388914,"OV"
"TCGA-24-1426-01A",3.93592980322916,3.77010329825113,3.46461935571422,3.58670711805575,"OV"
"TCGA-29-1711-01A",3.86375530599379,3.71018365303636,3.48459514450703,3.54296900302098,"OV"
"TCGA-24-1469-01A",3.92456947772016,3.79213991250947,3.66092702761289,3.63484137092168,"OV"
"TCGA-23-1022-01A",3.849311475427,3.73987263666823,3.40897130636202,3.50649654080627,"OV"
"TCGA-61-1914-01A",3.92293867279078,3.76281118687768,3.62215333508855,3.58410456180092,"OV"
"TCGA-25-2391-01A",4.01583761900407,3.83355566899855,3.56911777233191,3.71319734455509,"OV"
"TCGA-24-1424-01A",3.94947194476118,3.78537581808998,3.64383222472347,3.64120353369448,"OV"
"TCGA-24-1550-01A",3.94620523799982,3.78035092346368,3.66442322254268,3.66641749534665,"OV"
"TCGA-61-2000-01A",3.94300131368916,3.75639693517042,3.62929294982845,3.63943104970478,"OV"
"TCGA-61-2104-01A",3.87184617509995,3.76497935929911,3.55234526930179,3.56010992358234,"OV"
"TCGA-23-1122-01A",3.97364097425589,3.81576395087771,3.68888856304101,3.66146457618031,"OV"
"TCGA-24-1425-01A",3.8736119016628,3.75015148567374,3.75659748700796,3.58202052155804,"OV"
"TCGA-36-1575-01A",3.99342131051379,3.81193911631993,3.70698911680929,3.68167213692961,"OV"
"TCGA-57-1585-01A",3.98465680963133,3.81482659986139,3.80255149906324,3.66568006300856,"OV"
"TCGA-13-0899-01A",4.04293052996363,3.90676896436946,3.69345102812234,3.74641518855666,"OV"
"TCGA-29-1762-01A",3.96829456444885,3.86898691605327,3.67799048805231,3.75565252094674,"OV"
"TCGA-23-1123-01A",3.91225425684806,3.83901562119553,3.58056767694616,3.69931599729068,"OV"
"TCGA-04-1530-01A",3.86852105069979,3.66804455692512,3.48866796707585,3.50133892665708,"OV"
"TCGA-31-1944-01A",3.92698128392196,3.74247755314798,3.56909622748808,3.59293929953809,"OV"
"TCGA-30-1861-01A",3.93506213615157,3.79468300958071,3.56493932606167,3.61844737164279,"OV"
"TCGA-24-0970-01B",3.93371830458018,3.83593653435176,3.6132283046587,3.6482760171897,"OV"
"TCGA-20-1682-01A",3.90887109678195,3.69202238913735,3.60873029872995,3.55065273362031,"OV"
"TCGA-13-A5FT-01A",3.89254778635569,3.78865951498284,3.56234339078792,3.62676865023911,"OV"
"TCGA-23-1119-01A",3.79194840386214,3.65656396430703,3.33741707771644,3.41546837281277,"OV"
"TCGA-61-1907-01A",3.87413633277886,3.70668883405603,3.46996088044964,3.52310086253266,"OV"
"TCGA-25-1324-01A",3.91181471797142,3.816969414188,3.6407854956477,3.69955241880839,"OV"
"TCGA-25-1317-01A",3.97145131743737,3.75698568006555,3.58446761060353,3.55997142380491,"OV"
"TCGA-61-2097-01A",3.8514248685802,3.64513581618753,3.51718329873702,3.42045264252484,"OV"
"TCGA-25-1316-01A",3.90300792915436,3.74767965851886,3.58986105918606,3.65610409163644,"OV"
"TCGA-13-1492-01A",3.88984051298921,3.78020388919183,3.67379289672948,3.67829067867408,"OV"
"TCGA-24-1105-01A",3.9866154499775,3.85719331560668,3.65973353364615,3.63353815489066,"OV"
"TCGA-13-1509-01A",3.94202113426294,3.77239478732772,3.59061520445428,3.61006820237194,"OV"
"TCGA-20-0987-01A",3.87559565162577,3.67824475227925,3.33589930075972,3.38067393017506,"OV"
"TCGA-04-1362-01A",3.85906534727275,3.78706039698966,3.49447599421862,3.6479095820665,"OV"
"TCGA-24-2297-01A",3.96370852624893,3.84381316209323,3.64295475440314,3.64118582238143,"OV"
"TCGA-13-1483-01A",3.98830940947975,3.77423402093679,3.65882752976256,3.62045049388272,"OV"
"TCGA-23-1118-01A",3.89781575229773,3.7323198139455,3.52175796758708,3.59936770761484,"OV"
"TCGA-25-1877-01A",3.7768329543809,3.65575150987672,3.49249707127914,3.5363221043906,"OV"
"TCGA-04-1361-01A",3.89453902311259,3.77060123489738,3.5498088463589,3.64093886632836,"OV"
"TCGA-25-1632-01A",3.91427368052601,3.78739346772948,3.45689405884985,3.56028685638177,"OV"
"TCGA-25-2404-01A",3.98435510549631,3.81234654000786,3.63812856121493,3.60653470480783,"OV"
"TCGA-25-1323-01A",3.90176978170173,3.75083677809317,3.5443243460437,3.56985887669494,"OV"
"TCGA-13-0886-01A",3.85019912800499,3.73308364942046,3.61195565459747,3.52814370349474,"OV"
"TCGA-24-2262-01A",3.96507837137616,3.668716583569,3.54384318024901,3.54471557021898,"OV"
"TCGA-36-1568-01A",3.89990824061495,3.77824638128225,3.58588138875098,3.53830779881768,"OV"
"TCGA-20-1685-01A",3.97502230966015,3.89211510951796,3.70799618142989,3.70214513629625,"OV"
"TCGA-61-1738-01A",3.90558395925878,3.78914111629498,3.51911478699017,3.52600794394619,"OV"
"TCGA-25-1623-01A",3.94194992526038,3.76447595821757,3.76162028742174,3.59178352790018,"OV"
"TCGA-13-0890-01A",3.99795234730901,3.86869400084926,3.7680942719141,3.69843770518619,"OV"
